67;ANH_ACC_F0_BBT_P
68;ANH_MON_B3_147_020
69;ANH_ACC_F0_BBT_P
70;ANH_MON_B3_147_030
71;ANH_ACC_F0_EGG_B
72;ANH_MON_B3_147_000
73;ANH_ACC_F0_EGG_P
74;ANH_MON_B3_147_010
75;ANH_NPC_F2_BND_IDLE
76;ANH_MON_F0_EFM_B
77;ANH_ACC_F0_EGG_P
78;ANH_MAIN_F0_STN_BREAK_1
79;ANH_NPC_F0_BAR_RUN
80;ANH_NPC_F0_BAR_TURN_R
81;ANH_NPC_F0_BAR_TURN_R
82;ANH_NPC_F0_BAR_WALK
83;ANH_NPC_F0_BAR_WALK
84;ANH_NPC_F0_BAR_IDLE
85;ANH_NPC_F0_BAR_IDLE
86;ANH_NPC_F0_BAR_TURN_L
87;ANH_SUB_F1_SSB_B
88;ANH_NPC_F0_BRI_B
89;ANH_NPC_F0_BAR_TURN_L
90;ANH_NPC_F0_DAC_RUN
91;ANH_NPC_F0_OFF_B
92;ANH_NPC_F2_BND_TURN_R
93;ANH_NPC_F0_RTC_TURN_L
94;ANH_NPC_F0_RTC_WALK
95;ANH_NPC_F0_RTC_RUN
96;ANH_NPC_F0_RTC_IDLE
97;ANH_NPC_F0_RTC_TURN_R
98;ANH_NPC_F1_BRI_B
99;ANH_SUB_F1_SSB_CRINGE
100;ANH_NPC_F0_DAC_RUN
101;ANH_SUB_F0_CNA_IDLE
102;ANH_MAIN_F0_ZDN_CLIMB
103;ANH_MAIN_F0_ZDN_CLIMB_LOOP
104;ANH_SUB_F0_CNA_TURN_L
105;ANH_SUB_F0_CNA_RUN
106;ANH_MAIN_F0_ZDN_JUMP
107;ANH_SUB_F0_CNA_TURN_R
108;ANH_MAIN_F0_ZDN_NO
109;ANH_MAIN_B0_000_022
110;ANH_MAIN_B0_000_032
111;ANH_MAIN_F0_ZDN_YES
112;ANH_MAIN_B0_000_002
113;ANH_NPC_F1_BMG_WARP
114;ANH_MAIN_F0_ZDN_TALK
115;ANH_SUB_F0_KUT_ANGRY
116;ANH_MAIN_B0_000_033
117;ANH_SUB_F1_SSB_CRINGE
118;ANH_SUB_F1_SSB_IDLE_2
119;ANH_MAIN_F0_STN_BREAK_1
120;ANH_MAIN_F0_ZDN_BREAK1_FLEX2
121;ANH_SUB_F0_CNA_TALK_1_2
122;ANH_SUB_F0_CNA_TALK_1_2
123;ANH_MAIN_B0_000_020
124;ANH_SUB_F1_SSB_IDLE_2
125;ANH_MAIN_B0_000_000
126;ANH_MAIN_B0_000_021
127;ANH_SUB_F3_SSB_CRINGE
128;ANH_MAIN_B0_000_001
129;ANH_MAIN_B0_000_011
130;ANH_SUB_F0_CNA_TALK_1_1
131;ANH_SUB_F0_CNA_TALK_1_1
132;ANH_SUB_F0_MRC_KAMAE_1
133;ANH_SUB_F0_MRC_KAMAE_1
134;ANH_SUB_F0_MRC_KAMAE_2
135;ANH_SUB_F0_MRC_KAMAE_2
136;ANH_SUB_F0_MRC_KAMAE_3
137;ANH_SUB_F0_MRC_KAMAE_3
138;ANH_MAIN_B0_000_B
139;ANH_SUB_F0_MRC_TALK_1_2
140;ANH_SUB_F0_MRC_TALK_1_2
141;ANH_SUB_F0_MRC_TALK_1_3
142;ANH_MAIN_B0_006_B
143;ANH_MAIN_F0_STN_B
144;ANH_SUB_F3_SSB_CRINGE
145;ANH_MAIN_F0_VIV_RUN
146;ANH_ACC_F0_WT0_F1_CID
147;ANH_MAIN_F0_VIV_WALK
148;ANH_MAIN_F0_VIV_IDLE
149;ANH_SUB_F3_SSB_IDLE_2
150;ANH_MAIN_F0_GRN_THINK_3_1
151;ANH_NPC_F2_BND_WALK
152;ANH_SUB_F3_SSB_IDLE_2
153;ANH_SUB_F0_MRC_TALK_1_3
154;ANH_SUB_F0_KUT_ANGRY
155;ANH_SUB_F0_MRC_TALK_1_1
156;ANH_SUB_F0_MRC_TALK_1_1
157;ANH_MAIN_F0_GRN_LADDER_1_2
158;ANH_MAIN_F0_GRN_SLEEP_FLOAT_2
159;ANH_MAIN_F0_GRN_LADDER_1_2
160;ANH_MAIN_F0_GRN_SLEEP_FLOAT_2
161;ANH_MAIN_F0_GRN_LADDER_2_3
162;ANH_MAIN_F0_GRN_SLEEP_FLOAT_1
163;ANH_MAIN_F0_GRN_LADDER_2_3
164;ANH_MAIN_F0_GRN_SLEEP_FLOAT_1
165;ANH_MAIN_F0_GRN_LADDER_1_3
166;ANH_MAIN_F0_GRN_SLEEP_MAGIC
167;ANH_MAIN_F0_GRN_LADDER_1_3
168;ANH_MAIN_F0_GRN_SLEEP_MAGIC
169;ANH_MAIN_F0_GRN_KAMAE_1
170;ANH_MON_B3_179_022
171;ANH_MAIN_F0_GRN_KAMAE_1
172;ANH_MAIN_F0_STN_BREAK_2
173;ANH_MAIN_F0_GRN_KAMAE_2
174;ANH_MON_B3_179_020
175;ANH_MAIN_F0_GRN_KAMAE_2
176;ANH_MAIN_F0_GRN_LADDER_2_1
177;ANH_MAIN_F0_GRN_LADDER_2_1
178;ANH_MAIN_F0_GRN_LADDER_1_1
179;ANH_MAIN_F0_ZDN_JUMP1
180;ANH_NPC_F0_DAC_TURN_R
181;ANH_MAIN_F0_ZDN_MATCH_RIGHT
182;ANH_MAIN_F0_ZDN_BREAK1_XARM
183;ANH_MAIN_F0_GRN_THINK_3_1
184;ANH_MAIN_F0_ZDN_CLIMB
185;ANH_MAIN_F0_ZDN_BREAK1_LOOKB
186;ANH_MAIN_F0_ZDN_BREAK1_LOOK
187;ANH_MAIN_F0_ZDN_TURN_L
188;ANH_MAIN_F0_ZDN_YES
189;ANH_MAIN_F0_ZDN_TALK
190;ANH_MAIN_F0_ZDN_WALK
191;ANH_MAIN_F0_ZDN_MATCH_WARK
192;ANH_MAIN_F0_ZDN_BREAK1_FLEX
193;ANH_MAIN_F0_ZDN_TURN_R
194;ANH_MAIN_F0_GRN_LADDER_1_1
195;ANH_MAIN_F0_GRN_KAMAE_3
196;ANH_MAIN_F0_GRN_KAMAE_3
197;ANH_MAIN_F0_ZDN_MATCH_LEFT
198;ANH_SUB_F0_CNA_TALK_1_3
199;ANH_MAIN_F0_STN_BREAK_2
200;ANH_MAIN_F0_ZDN_IDLE
201;ANH_MAIN_F0_ZDN_NO
202;ANH_MON_F0_MUU_JUMP
203;ANH_MAIN_F0_ZDN_RUN
204;ANH_MAIN_F0_ZDN_CLIMB_LOOP
205;ANH_MAIN_F0_ZDN_MATCH_2
206;ANH_MAIN_F0_ZDN_JUMP
207;ANH_MAIN_F0_ZDN_MATCH_0
208;ANH_MAIN_F0_ZDN_MATCH_1
209;ANH_MAIN_F0_ZDN_BREAK1_STRCH
210;ANH_SUB_F0_CNA_TALK_1_3
211;ANH_NPC_F1_CSA_FAN_STOP
212;ANH_NPC_F1_CSA_FAN_STOP
213;ANH_NPC_F1_CSA_FAN_PUSHED
214;ANH_NPC_F1_CSA_FAN_PUSHED
215;ANH_ACC_F0_DAG_GRN
216;ANH_ACC_F0_DAG_GRN
217;ANH_ACC_F0_DAG_FALL
218;ANH_ACC_F0_DAG_FALL
219;ANH_ACC_F0_DAG_SPIN_DAGGER
220;ANH_ACC_F0_DAG_SPIN_DAGGER
221;ANH_MAIN_F0_GRN_SPIN_DAGGER
222;ANH_MAIN_F0_GRN_SPIN_DAGGER
223;ANH_MAIN_F0_GRN_AH_HUH_DAGGER
224;ANH_MAIN_F0_GRN_AH_HUH_DAGGER
225;ANH_MAIN_F0_GRN_HIZA_GET
226;ANH_MAIN_F0_GRN_HIZA_GET
227;ANH_ACC_F0_GRS_BAR_F1_CSA
228;ANH_ACC_F0_GRS_BAR_F1_CSA
229;ANH_NPC_F1_CSA_BAR_DRINK_1
230;ANH_NPC_F1_CSA_BAR_DRINK_1
231;ANH_NPC_F1_CSA_BAR_DRINK_2
232;ANH_NPC_F1_CSA_BAR_DRINK_2
233;ANH_SUB_F1_BLN_PRATFALL_1
234;ANH_SUB_F1_BLN_PRATFALL_1
235;ANH_SUB_F1_BLN_ARMOR_3
236;ANH_SUB_F1_BLN_ARMOR_3
237;ANH_SUB_F1_BLN_GLOVE_3
238;ANH_SUB_F1_BLN_GLOVE_3
239;ANH_SUB_F1_BLN_PRATFALL_0
240;ANH_SUB_F1_BLN_PRATFALL_0
241;ANH_SUB_F1_BLN_POCKET_1
242;ANH_SUB_F1_BLN_POCKET_1
243;ANH_SUB_F1_BLN_ARMOR_2
244;ANH_SUB_F1_BLN_ARMOR_2
245;ANH_SUB_F1_BLN_GLOVE_2
246;ANH_SUB_F1_BLN_GLOVE_2
247;ANH_SUB_F1_BLN_PRATFALL_3
248;ANH_NPC_F0_DAC_TURN_R
249;ANH_SUB_F1_BLN_PRATFALL_3
250;ANH_SUB_F1_BLN_POCKET_2
251;ANH_SUB_F1_BLN_POCKET_2
252;ANH_SUB_F1_BLN_ROGER
253;ANH_SUB_F1_BLN_ROGER
254;ANH_SUB_F1_BLN_ARMOR_1
255;ANH_SUB_F1_BLN_ARMOR_1
256;ANH_SUB_F1_BLN_GLOVE_1
257;ANH_SUB_F1_BLN_GLOVE_1
258;ANH_SUB_F1_BLN_PRATFALL_2
259;ANH_SUB_F1_BLN_PRATFALL_2
260;ANH_SUB_F1_BLN_POCKET_3
261;ANH_SUB_F1_BLN_POCKET_3
262;ANH_SUB_F1_BLN_GET_BRI
263;ANH_SUB_F1_BLN_GET_BRI
264;ANH_SUB_F1_BLN_BACK_3
265;ANH_SUB_F1_BLN_BACK_3
266;ANH_SUB_F1_BLN_HIZA_3
267;ANH_SUB_F1_BLN_HIZA_3
268;ANH_SUB_F1_BLN_BACK_2
269;ANH_SUB_F1_BLN_BACK_2
270;ANH_SUB_F1_BLN_HIZA_2
271;ANH_SUB_F1_BLN_HIZA_2
272;ANH_SUB_F1_BLN_BACK_1
273;ANH_SUB_F1_BLN_BACK_1
274;ANH_SUB_F1_BLN_HIZA_1
275;ANH_SUB_F1_BLN_HIZA_1
276;ANH_SUB_F1_BLN_BOOTS_3
277;ANH_SUB_F1_BLN_BOOTS_3
278;ANH_SUB_F1_BLN_HELMET_1
279;ANH_SUB_F1_BLN_HELMET_1
280;ANH_SUB_F1_BLN_BOOTS_2
281;ANH_SUB_F1_BLN_BOOTS_2
282;ANH_SUB_F1_BLN_HELMET_2
283;ANH_SUB_F1_BLN_HELMET_2
284;ANH_SUB_F1_BLN_BOOTS_1
285;ANH_SUB_F1_BLN_BOOTS_1
286;ANH_SUB_F1_BLN_HELMET_3
287;ANH_SUB_F1_BLN_HELMET_3
288;ANH_MON_B3_005_045
289;ANH_SUB_F0_GRL_DROP_KNEE_1
290;ANH_ACC_F0_FIS_P
291;ANH_ACC_F0_FIS_P
292;ANH_ACC_F0_KOS_B
293;ANH_ACC_F0_KOS_B
294;ANH_ACC_F0_KOS_P
295;ANH_ACC_F0_KOS_P
296;ANH_ACC_F0_KOR_B
297;ANH_ACC_F0_KOR_B
298;ANH_ACC_F0_KOR_P
299;ANH_ACC_F0_KOR_P
300;ANH_ACC_F0_KOM_B
301;ANH_ACC_F0_KOM_B
302;ANH_ACC_F0_KOM_P
303;ANH_ACC_F0_KOM_P
304;ANH_ACC_F0_LIF_P
305;ANH_ACC_F0_LIF_P
306;ANH_ACC_F0_STQ_B
307;ANH_MON_B3_147_ILLUST
308;ANH_ACC_F0_STQ_B
309;ANH_MON_B3_147_041
310;ANH_SUB_F0_GRL_DROP_KNEE_1
311;ANH_MON_B3_147_051
312;ANH_SUB_F0_GRL_DROP_KNEE_2
313;ANH_NPC_F1_MOG_HELLO
314;ANH_NPC_F1_MOG_FALL
315;ANH_NPC_F0_WRK_YWN
316;ANH_NPC_F0_WRK_CLB
317;ANH_NPC_F0_WRK_ARG
318;ANH_MON_B3_147_021
319;ANH_NPC_F0_WRK_LIDL
320;ANH_NPC_F0_WRK_SWG
321;ANH_SUB_F0_GRL_DROP_KNEE_2
322;ANH_MON_B3_147_031
323;ANH_NPC_F0_WRK_CBD
324;ANH_MAIN_F0_ZDN_IDLE
325;ANH_SUB_F0_GRL_LOOK_UP_1
326;ANH_MON_F0_EFM_B
327;ANH_MON_B3_147_001
328;ANH_SUB_F0_GRL_LOOK_UP_1
329;ANH_SUB_F0_GRL_LOOK_UP_2
330;ANH_MON_B3_147_056
331;ANH_MON_B3_147_006
332;ANH_SUB_F0_GRL_LOOK_UP_2
333;ANH_SUB_F0_GRL_LOOK_UP_3
334;ANH_MON_B3_147_057
335;ANH_MON_B3_147_044
336;ANH_SUB_F0_GRL_LOOK_UP_3
337;ANH_MON_B3_147_054
338;ANH_SUB_F0_GRL_MAGIC_1
339;ANH_MON_B3_147_004
340;ANH_SUB_F0_GRL_MAGIC_1
341;ANH_SUB_F0_GRL_MAGIC_2
342;ANH_MON_B3_147_055
343;ANH_MON_B3_147_005
344;ANH_SUB_F0_GRL_MAGIC_2
345;ANH_MON_B3_147_009
346;ANH_SUB_F0_GRL_MAGIC_3
347;ANH_MON_B3_186_042
348;ANH_SUB_F0_GRL_MAGIC_3
349;ANH_MON_B3_186_022
350;ANH_MAIN_F0_GRN_SLEEP_CHAIR_1
351;ANH_SUB_F0_BRN_IDLE
352;ANH_SUB_F0_BRN_RUN
353;ANH_SUB_F0_BRN_WALK
354;ANH_MON_B3_021_042
355;ANH_MON_B3_021_032
356;ANH_MON_B3_021_002
357;ANH_MON_B3_021_012
358;ANH_MON_B3_021_003
359;ANH_MON_B3_021_013
360;ANH_MON_B3_021_040
361;ANH_MON_B3_021_000
362;ANH_MON_B3_021_010
363;ANH_SUB_F0_MRC_IDLE
364;ANH_SUB_F0_MRC_TURN_R
365;ANH_SUB_F0_MRC_RUN
366;ANH_MON_B3_021_041
367;ANH_SUB_F0_MRC_WALK
368;ANH_SUB_F0_MRC_TURN_L
369;ANH_ACC_F0_STQ_P
370;ANH_ACC_F0_STQ_P
371;ANH_ACC_F0_WRE_P
372;ANH_ACC_F0_WRE_P
373;ANH_MON_B3_021_031
374;ANH_ACC_F0_YIB_P
375;ANH_MON_B3_021_011
376;ANH_MON_B3_021_015
377;ANH_MON_B3_021_B
378;ANH_MON_B3_011_012
379;ANH_MON_B3_011_B
380;ANH_MON_B3_011_003
381;ANH_MON_B3_011_000
382;ANH_ACC_F0_YIB_P
383;ANH_MON_B3_011_010
384;ANH_MON_B3_011_011
385;ANH_MON_B3_019_022
386;ANH_MON_B3_019_002
387;ANH_NPC_F0_WRK_FIX
388;ANH_MON_B3_019_012
389;ANH_NPC_F0_DAC_TURN_L
390;ANH_MON_B3_019_B
391;ANH_MON_B3_019_003
392;ANH_MAIN_F0_ZDN_MATCH_WARK
393;ANH_MON_F0_MUU_JUMP
394;ANH_MAIN_F0_ZDN_MATCH_1
395;ANH_MAIN_F0_ZDN_MATCH_0
396;ANH_MAIN_F0_ZDN_MATCH_2
397;ANH_MON_B3_019_020
398;ANH_MON_B3_019_000
399;ANH_MON_B3_019_010
400;ANH_MON_B3_019_021
401;ANH_MON_B3_019_011
402;ANH_NPC_F4_CSM_B
403;ANH_NPC_F4_CSM_B
404;ANH_NPC_F4_CSM_P
405;ANH_NPC_F4_CSM_P
406;ANH_MAIN_F0_STN_LADDER_2_3
407;ANH_NPC_F0_DAC_TURN_L
408;ANH_MON_B3_186_032
409;ANH_MAIN_F0_GRN_SLEEP_CHAIR_1
410;ANH_MON_B3_186_003
411;ANH_MAIN_F0_ZDD_HIZA_CHAIR
412;ANH_MON_B3_186_040
413;ANH_MAIN_F0_ZDD_HIZA_CHAIR
414;ANH_MON_B3_186_020
415;ANH_MAIN_F0_ZDN_HIZA_CHAIR
416;ANH_MON_B3_186_030
417;ANH_MAIN_F0_ZDN_HIZA_CHAIR
418;ANH_MON_B3_186_000
419;ANH_MAIN_F0_VIV_RUN
420;ANH_ACC_F0_BIN_F0_BLN
421;ANH_ACC_F0_BIN_F0_BLN
422;ANH_MON_B3_186_ILLUST
423;ANH_MAIN_F0_ZDN_MATCH_RIGHT
424;ANH_MAIN_F0_ZDN_MATCH_LEFT
425;ANH_MON_B3_186_041
426;ANH_NPC_F0_APF_TURN_R
427;ANH_NPC_F0_APF_RUN
428;ANH_NPC_F0_APF_WALK
429;ANH_NPC_F0_APF_IDLE
430;ANH_NPC_F0_APF_TURN_L
431;ANH_MAIN_F0_STN_BREAK_3
432;ANH_MAIN_F0_STN_LADDER_2_3
433;ANH_MON_B3_186_021
434;ANH_MAIN_F0_STN_BREAK_3
435;ANH_MON_B3_186_031
436;ANH_MAIN_F0_FRJ_COUNTER_1
437;ANH_MON_B3_186_TEST
438;ANH_ACC_F0_WT0_F1_CID
439;ANH_MAIN_F0_FRJ_COUNTER_1
440;ANH_MAIN_F0_STN_PITFALL_2
441;ANH_MAIN_F0_STN_PITFALL_2
442;ANH_MAIN_F0_STN_PITFALL_3
443;ANH_MAIN_F0_STN_PITFALL_3
444;ANH_MAIN_F0_STN_SWORD
445;ANH_NPC_F0_DAC_WALK
446;ANH_MAIN_F0_STN_SWORD
447;ANH_MON_F0_ZZZ_TURN_L
448;ANH_MON_F0_ZZZ_TURN_L
449;ANH_MON_F0_ZZZ_WALK
450;ANH_MON_F0_ZZZ_WALK
451;ANH_MON_F0_ZZZ_TURN_R
452;ANH_MON_F0_ZZZ_TURN_R
453;ANH_MON_F0_ZZZ_IDLE
454;ANH_MON_F0_ZZZ_IDLE
455;ANH_MON_F0_ZZZ_ATTACK
456;ANH_MON_F0_ZZZ_ATTACK
457;ANH_MON_F0_ZZZ_RUN
458;ANH_NPC_F0_CHC_IDLE
459;ANH_NPC_F0_DAC_WALK
460;ANH_SUB_F0_BLN_TURN_R
461;ANH_SUB_F0_BLN_WALK
462;ANH_SUB_F0_BLN_IDLE
463;ANH_SUB_F0_BLN_TURN_L
464;ANH_SUB_F0_BLN_RUN
465;ANH_SUB_F0_BRN_TURN_R
466;ANH_SUB_F0_BRN_WALK
467;ANH_SUB_F0_BRN_IDLE
468;ANH_SUB_F0_BRN_TURN_L
469;ANH_SUB_F0_BRN_RUN
470;ANH_SUB_F0_CNA_IDLE
471;ANH_SUB_F0_CNA_TURN_R
472;ANH_SUB_F0_CNA_TURN_L
473;ANH_SUB_F0_CNA_RUN
474;ANH_SUB_F0_MRC_IDLE
475;ANH_SUB_F0_MRC_TURN_R
476;ANH_SUB_F0_MRC_RUN
477;ANH_MAIN_F0_GRN_NO
478;ANH_SUB_F0_MRC_TURN_L
479;ANH_SUB_F0_MRC_WALK
480;ANH_MAIN_F0_STN_LADDER_2_1
481;ANH_MAIN_F0_STN_LADDER_2_1
482;ANH_NPC_F1_DAL_SIT_TALK
483;ANH_NPC_F1_DAL_SIT_TALK
484;ANH_NPC_F1_DAL_BAR_DRINK_1
485;ANH_NPC_F1_DAL_BAR_DRINK_1
486;ANH_MAIN_F0_ZDN_DINE_SLEEP_1
487;ANH_MAIN_F0_ZDN_DINE_SLEEP_1
488;ANH_MAIN_F0_ZDN_DINE_SLEEP_2
489;ANH_MAIN_F0_ZDN_DINE_SLEEP_2
490;ANH_NPC_F1_DAL_SIT_CHAIR
491;ANH_NPC_F1_DAL_SIT_CHAIR
492;ANH_NPC_F1_DAL_SIT_SLEEP
493;ANH_NPC_F1_DAL_SIT_SLEEP
494;ANH_NPC_F1_DAL_BAR_DRINK_2
495;ANH_NPC_F1_DAL_BAR_DRINK_2
496;ANH_MAIN_F0_ZDN_DINE_SLEEP_3
497;ANH_MAIN_F0_ZDN_DINE_SLEEP_3
498;ANH_NPC_F1_DAL_SIT_WAKEUP
499;ANH_NPC_F1_DAL_SIT_WAKEUP
500;ANH_NPC_F1_DAL_SIT
501;ANH_NPC_F1_DAL_SIT
502;ANH_NPC_F1_DAL_DRUNK
503;ANH_NPC_F1_DAL_DRUNK
504;ANH_NPC_F1_DAL_SIT_DIR
505;ANH_NPC_F1_DAL_SIT_DIR
506;ANH_NPC_F1_DAL_SIT_GAZE
507;ANH_NPC_F1_DAL_SIT_GAZE
508;ANH_NPC_F1_DAL_IDLE_BOOK
509;ANH_NPC_F1_DAL_IDLE_BOOK
510;ANH_NPC_F3_CSA_BAR_DRINK_1
511;ANH_NPC_F3_CSA_BAR_DRINK_1
512;ANH_NPC_F3_CSA_BAR_DRINK_2
513;ANH_NPC_F3_CSA_BAR_DRINK_2
514;ANH_NPC_F4_CSA_BAR_DRINK_1
515;ANH_NPC_F4_CSA_BAR_DRINK_1
516;ANH_NPC_F4_CSA_BAR_DRINK_2
517;ANH_NPC_F4_CSA_BAR_DRINK_2
518;ANH_SUB_F0_SSB_TURN_L
519;ANH_SUB_F0_SSB_RUN
520;ANH_SUB_F0_SSB_WALK
521;ANH_SUB_F0_SSB_IDLE
522;ANH_SUB_F0_SSB_TURN_R
523;ANH_SUB_F0_ZNR_TURN_L
524;ANH_SUB_F0_ZNR_WALK
525;ANH_SUB_F0_ZNR_TURN_R
526;ANH_SUB_F0_ZNR_IDLE
527;ANH_SUB_F0_ZNR_RUN
528;ANH_MAIN_F0_GRN_NO
529;ANH_MAIN_F0_ZDN_THINK_1_3
530;ANH_SUB_F1_SSB_B
531;ANH_SUB_F2_SSB_TURN_L
532;ANH_SUB_F2_SSB_RUN
533;ANH_MAIN_F0_ZDN_THINK_1_3
534;ANH_MAIN_F0_ZDN_THINK_2_3
535;ANH_MAIN_F0_ZDN_THINK_2_3
536;ANH_SUB_F2_SSB_WALK
537;ANH_SUB_F2_SSB_IDLE
538;ANH_MAIN_F0_ZDN_CLEYRA_OTTOTTO_B
539;ANH_SUB_F2_SSB_TURN_R
540;ANH_SUB_F3_SSB_TURN_L
541;ANH_SUB_F3_SSB_RUN
542;ANH_NPC_F0_TBY_IDLE
543;ANH_NPC_F0_TBY_RUN
544;ANH_NPC_F0_TBY_TURN_R
545;ANH_NPC_F0_TBY_WALK
546;ANH_NPC_F0_TBY_TURN_L
547;ANH_SUB_F3_SSB_WALK
548;ANH_SUB_F3_SSB_IDLE
549;ANH_SUB_F3_SSB_TURN_R
550;ANH_NPC_F0_APF_TURN_R
551;ANH_NPC_F0_APF_WALK
552;ANH_NPC_F0_APF_IDLE
553;ANH_NPC_F0_APF_RUN
554;ANH_NPC_F0_APF_TURN_L
555;ANH_NPC_F0_APM_IDLE
556;ANH_NPC_F0_APM_TURN_R
557;ANH_NPC_F0_APM_RUN
558;ANH_NPC_F0_APM_TURN_L
559;ANH_NPC_F0_APM_WALK
560;ANH_NPC_F0_BBA_IDLE
561;ANH_NPC_F0_BBA_TURN_R
562;ANH_NPC_F0_BBA_TURN_L
563;ANH_NPC_F0_BBA_RUN
564;ANH_NPC_F0_BBA_WALK
565;ANH_NPC_F0_BND_TURN_R
566;ANH_NPC_F0_BND_WALK
567;ANH_NPC_F0_BND_IDLE
568;ANH_NPC_F0_BND_TURN_L
569;ANH_NPC_F0_BND_RUN
570;ANH_ACC_F0_WT0_STAND
571;ANH_MAIN_F0_VIV_WALK
572;ANH_NPC_F0_BRI_B
573;ANH_MAIN_F0_VIV_IDLE
574;ANH_NPC_F0_CAT_SLEEP
575;ANH_NPC_F0_CAT_RUN
576;ANH_NPC_F0_CAT_YAWN
577;ANH_NPC_F0_CAT_WALK
578;ANH_NPC_F0_CAT_IDLE
579;ANH_NPC_F0_CAT_GROOM
580;ANH_NPC_F0_COK_IDLE
581;ANH_MAIN_F0_ZDN_CLEYRA_OTTOTTO_B
582;ANH_MAIN_F0_ZDN_THINK_1_2
583;ANH_MAIN_F0_ZDN_THINK_1_2
584;ANH_MAIN_F0_ZDN_THINK_2_2
585;ANH_MAIN_F0_ZDN_THINK_2_2
586;ANH_ACC_F2_TBX_B
587;ANH_MAIN_F0_ZDN_THINK_1_1
588;ANH_MAIN_F0_ZDN_THINK_1_1
589;ANH_NPC_F0_HEK_IDLE
590;ANH_MAIN_F0_ZDN_THINK_2_1
591;ANH_MAIN_F0_ZDN_THINK_2_1
592;ANH_NPC_F0_HEK_TURN_R
593;ANH_MAIN_F0_ZDN_POINT_DALI
594;ANH_MAIN_F0_ZDN_POINT_DALI
595;ANH_MAIN_F0_ZDN_CLEYRA_OTTOTTO_F
596;ANH_NPC_F0_APM_IDLE
597;ANH_NPC_F0_APM_TURN_L
598;ANH_NPC_F0_APM_RUN
599;ANH_NPC_F0_APM_WALK
600;ANH_NPC_F0_HEK_RUN
601;ANH_NPC_F0_APM_TURN_R
602;ANH_NPC_F0_BBA_TURN_L
603;ANH_NPC_F0_BBA_WALK
604;ANH_NPC_F0_HEK_WALK
605;ANH_NPC_F0_BBA_RUN
606;ANH_NPC_F0_BBA_IDLE
607;ANH_NPC_F0_BBA_TURN_R
608;ANH_NPC_F0_HEK_TURN_L
609;ANH_NPC_F0_BND_RUN
610;ANH_NPC_F0_BND_IDLE
611;ANH_ACC_F2_TBX_B
612;ANH_NPC_F0_BND_WALK
613;ANH_ACC_F2_TBX_P
614;ANH_NPC_F0_JJY_TURN_R
615;ANH_NPC_F0_CAT_IDLE
