#! IncludeId
#! IncludeAuxiliaryIds
# This file contains a set of game items.
# You must set at least 256 different items.
# -----------------------------------------------
# Id;WeaponId;ArmorId;EffectId;Price;GraphicsId;ColorId;Quality;BonusId;AbilityIds;Weapon;Armlet;Helmet;Armor;Accessory;Item;Gem;Usable;Order;Zidane;Vivi;Garnet;Steiner;Freya;Quina;Eiko;Amarant;Cinna;Marcus;Blank;Beatrix
# Int32;Int32;Int32;Int32;UInt32;UInt8;UInt8;Single;Int32;Ability[];Bit;Bit;Bit;Bit;Bit;Bit;Bit;Bit;Single;Bit;Bit;Bit;Bit;Bit;Bit;Bit;Bit;Bit;Bit;Bit;Bit
# -----------------------------------------------
24;24;-1;-1;8900;3;3;9;0;AA:143;1;0;0;0;0;0;0;0;45;0;0;0;1;0;0;0;0;0;1;1;0;# 024 - Rune Blade
25;25;-1;-1;9340;3;0;10;151;AA:149;1;0;0;0;0;0;0;0;46;0;0;0;1;0;0;0;0;0;1;1;0;# 025 - Defender
26;26;-1;-1;2;4;0;1;152;0;1;0;0;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;1;# 026 - Save the Queen
27;27;-1;-1;14000;4;0;12;0;AA:150;1;0;0;0;0;0;0;0;48;0;0;0;1;0;0;0;0;0;0;0;0;# 027 - Ultima Sword
28;28;-1;-1;19000;4;3;13;0;AA:151;1;0;0;0;0;0;0;0;49;0;0;0;1;0;0;0;0;0;0;0;0;# 028 - Excalibur
29;29;-1;-1;29000;4;0;14;0;AA:152, AA:149;1;0;0;0;0;0;0;0;50;0;0;0;1;0;0;0;0;0;0;0;0;# 029 - Ragnarok
30;30;-1;-1;39000;4;3;15;0;AA:142, AA:151, AA:150;1;0;0;0;0;0;0;0;51;0;0;0;1;0;0;0;0;0;0;0;0;# 030 - Excalibur II
31;31;-1;-1;880;5;0;1;0;SA:17;1;0;0;0;0;0;0;0;52;0;0;0;0;1;0;0;0;0;0;0;0;# 031 - Javelin
32;32;-1;-1;1100;5;0;2;0;AA:118;1;0;0;0;0;0;0;0;53;0;0;0;0;1;0;0;0;0;0;0;0;# 032 - Mythril Spear
33;33;-1;-1;1600;5;0;3;0;AA:117, SA:35;1;0;0;0;0;0;0;0;54;0;0;0;0;1;0;0;0;0;0;0;0;# 033 - Partisan
34;34;-1;-1;2430;5;5;4;0;AA:120;1;0;0;0;0;0;0;0;55;0;0;0;0;1;0;0;0;0;0;0;0;# 034 - Ice Lance
35;35;-1;-1;3580;5;0;5;0;AA:121;1;0;0;0;0;0;0;0;56;0;0;0;0;1;0;0;0;0;0;0;0;# 035 - Trident
36;36;-1;-1;4700;5;6;6;0;AA:122;1;0;0;0;0;0;0;0;57;0;0;0;0;1;0;0;0;0;0;0;0;# 036 - Heavy Lance
37;37;-1;-1;6000;5;12;7;0;AA:123, SA:42;1;0;0;0;0;0;0;0;58;0;0;0;0;1;0;0;0;0;0;0;0;# 037 - Obelisk
38;38;-1;-1;11000;5;3;8;0;AA:124, AA:118;1;0;0;0;0;0;0;0;59;0;0;0;0;1;0;0;0;0;0;0;0;# 038 - Holy Lance
39;39;-1;-1;15000;5;0;9;0;AA:124, AA:123, AA:120;1;0;0;0;0;0;0;0;60;0;0;0;0;1;0;0;0;0;0;0;0;# 039 - Kain’s Lance
40;40;-1;-1;23500;5;0;10;0;AA:119;1;0;0;0;0;0;0;0;61;0;0;0;0;1;0;0;0;0;0;0;0;# 040 - Dragon’s Hair
41;41;-1;-1;4000;6;0;1;0;AA:125, SA:36;1;0;0;0;0;0;0;0;62;0;0;0;0;0;0;0;1;0;0;0;0;# 041 - Cat’s Claws
42;42;-1;-1;5000;6;13;2;0;AA:126, SA:36;1;0;0;0;0;0;0;0;63;0;0;0;0;0;0;0;1;0;0;0;0;# 042 - Poison Knuckles
43;43;-1;-1;6500;6;0;3;0;AA:129, SA:36;1;0;0;0;0;0;0;0;64;0;0;0;0;0;0;0;1;0;0;0;0;# 043 - Mythril Claws
44;44;-1;-1;8000;6;0;4;0;AA:128, SA:36;1;0;0;0;0;0;0;0;65;0;0;0;0;0;0;0;1;0;0;0;0;# 044 - Scissor Fangs
45;45;-1;-1;10360;6;0;5;0;AA:127, SA:36;1;0;0;0;0;0;0;0;66;0;0;0;0;0;0;0;1;0;0;0;0;# 045 - Dragon’s Claws
46;46;-1;-1;13500;6;0;6;0;AA:130, SA:36;1;0;0;0;0;0;0;0;67;0;0;0;0;0;0;0;1;0;0;0;0;# 046 - Tiger Fangs
47;47;-1;-1;16000;6;6;7;0;AA:131, SA:36;1;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;1;0;0;0;0;# 047 - Avenger
48;48;-1;-1;18000;6;0;8;0;AA:132, AA:129, SA:36;1;0;0;0;0;0;0;0;69;0;0;0;0;0;0;0;1;0;0;0;0;# 048 - Kaiser Knuckles
49;49;-1;-1;21500;6;0;9;0;AA:128, AA:127, SA:36;1;0;0;0;0;0;0;0;70;0;0;0;0;0;0;0;1;0;0;0;0;# 049 - Duel Claws
50;50;-1;-1;28800;6;3;10;0;AA:126, AA:131, AA:130;1;0;0;0;0;0;0;0;71;0;0;0;0;0;0;0;1;0;0;0;0;# 050 - Rune Claws
51;51;-1;-1;400;7;0;2;0;AA:7, AA:8;1;0;0;0;0;0;0;0;72;0;0;1;0;0;0;1;0;0;0;0;0;# 051 - Air Racket
52;52;-1;-1;750;7;0;5;0;AA:19, AA:9, AA:11;1;0;0;0;0;0;0;0;73;0;0;1;0;0;0;1;0;0;0;0;0;# 052 - Multina Racket
53;53;-1;-1;1350;7;0;8;153;AA:18, AA:15, AA:1;1;0;0;0;0;0;0;0;74;0;0;1;0;0;0;1;0;0;0;0;0;# 053 - Magic Racket
54;54;-1;-1;2250;7;0;11;0;AA:16, AA:11, AA:12;1;0;0;0;0;0;0;0;75;0;0;1;0;0;0;1;0;0;0;0;0;# 054 - Mythril Racket
55;55;-1;-1;8000;7;0;17;0;AA:14, AA:22;1;0;0;0;0;0;0;0;76;0;0;1;0;0;0;1;0;0;0;0;0;# 055 - Priest’s Racket
56;56;-1;-1;5800;7;0;19;0;AA:21;1;0;0;0;0;0;0;0;77;0;0;1;0;0;0;1;0;0;0;0;0;# 056 - Tiger Racket
57;57;-1;-1;260;8;0;1;0;AA:1, AA:8, AA:12;1;0;0;0;0;0;0;0;78;0;0;1;0;0;0;0;0;0;0;0;0;# 057 - Rod
58;58;-1;-1;560;8;0;3;0;AA:5, AA:14, AA:11;1;0;0;0;0;0;0;0;79;0;0;1;0;0;0;0;0;0;0;0;0;# 058 - Mythril Rod
59;59;-1;-1;760;8;12;4;154;SA:44, AA:16, AA:20;1;0;0;0;0;0;0;0;80;0;0;1;0;0;0;0;0;0;0;0;0;# 059 - Stardust Rod
60;60;-1;-1;1770;8;4;9;0;SA:24, AA:2, AA:5;1;0;0;0;0;0;0;0;81;0;0;1;0;0;0;0;0;0;0;0;0;# 060 - Healing Rod
61;61;-1;-1;3180;8;3;12;0;AA:15, AA:17, AA:14;1;0;0;0;0;0;0;0;82;0;0;1;0;0;0;0;0;0;0;0;0;# 061 - Asura’s Rod
62;62;-1;-1;3990;8;0;15;0;AA:3, AA:12, AA:11;1;0;0;0;0;0;0;0;83;0;0;1;0;0;0;0;0;0;0;0;0;# 062 - Wizard Rod
63;63;-1;-1;10280;8;0;18;0;AA:3, AA:5;1;0;0;0;0;0;0;0;84;0;0;1;0;0;0;0;0;0;0;0;0;# 063 - Whale Whisker
64;64;-1;-1;2700;9;7;6;0;SA:3, AA:2, AA:5;1;0;0;0;0;0;0;0;85;0;0;0;0;0;0;1;0;0;0;0;0;# 064 - Golem’s Flute
65;65;-1;-1;3800;9;2;7;0;AA:20, AA:9, AA:14;1;0;0;0;0;0;0;0;86;0;0;0;0;0;0;1;0;0;0;0;0;# 065 - Lamia’s Flute
66;66;-1;-1;4500;9;0;10;0;AA:10, AA:13, AA:4;1;0;0;0;0;0;0;0;87;0;0;0;0;0;0;1;0;0;0;0;0;# 066 - Fairy Flute
67;67;-1;-1;5700;9;3;13;0;AA:3, AA:22, AA:23;1;0;0;0;0;0;0;0;88;0;0;0;0;0;0;1;0;0;0;0;0;# 067 - Hamelin
68;68;-1;-1;7000;9;0;14;0;AA:6, AA:21, AA:10;1;0;0;0;0;0;0;0;89;0;0;0;0;0;0;1;0;0;0;0;0;# 068 - Siren’s Flute
69;69;-1;-1;8300;9;0;16;0;AA:24, AA:10, AA:3;1;0;0;0;0;0;0;0;90;0;0;0;0;0;0;1;0;0;0;0;0;# 069 - Angel Flute
70;70;-1;-1;320;10;0;1;0;AA:25;1;0;0;0;0;0;0;0;91;0;1;0;0;0;0;0;0;0;0;0;0;# 070 - Mage Staff
71;71;-1;-1;1100;10;9;2;0;AA:26, AA:28;1;0;0;0;0;0;0;0;92;0;1;0;0;0;0;0;0;0;0;0;0;# 071 - Flame Staff
72;72;-1;-1;980;10;5;2;0;AA:30, AA:32;1;0;0;0;0;0;0;0;93;0;1;0;0;0;0;0;0;0;0;0;0;# 072 - Ice Staff
73;73;-1;-1;1200;10;11;2;0;AA:34, AA:37;1;0;0;0;0;0;0;0;94;0;1;0;0;0;0;0;0;0;0;0;0;# 073 - Lightning Staff
74;74;-1;-1;2400;10;0;5;0;AA:36, AA:38, AA:40;1;0;0;0;0;0;0;0;95;0;1;0;0;0;0;0;0;0;0;0;0;# 074 - Oak Staff
75;75;-1;-1;3200;10;2;6;0;AA:41, AA:44, AA:42;1;0;0;0;0;0;0;0;96;0;1;0;0;0;0;0;0;0;0;0;0;# 075 - Cypress Pile
76;76;-1;-1;4500;10;0;7;155;AA:27, AA:31, AA:35;1;0;0;0;0;0;0;0;97;0;1;0;0;0;0;0;0;0;0;0;0;# 076 - Octagon Rod
77;77;-1;-1;6000;10;0;8;0;AA:46, AA:39;1;0;0;0;0;0;0;0;98;0;1;0;0;0;0;0;0;0;0;0;0;# 077 - High Mage Staff
78;78;-1;-1;10000;10;0;9;0;AA:48;1;0;0;0;0;0;0;0;99;0;1;0;0;0;0;0;0;0;0;0;0;# 078 - Mace of Zeus
79;79;-1;-1;1100;11;0;1;0;SA:35;1;0;0;0;0;0;0;0;100;0;0;0;0;0;1;0;0;0;0;0;0;# 079 - Fork
80;80;-1;-1;3100;11;0;2;0;SA:35;1;0;0;0;0;0;0;0;101;0;0;0;0;0;1;0;0;0;0;0;0;# 080 - Needle Fork
81;81;-1;-1;4700;11;0;3;0;SA:35;1;0;0;0;0;0;0;0;102;0;0;0;0;0;1;0;0;0;0;0;0;# 081 - Mythril Fork
82;82;-1;-1;7400;11;2;4;0;SA:35;1;0;0;0;0;0;0;0;103;0;0;0;0;0;1;0;0;0;0;0;0;# 082 - Silver Fork
83;83;-1;-1;10300;11;4;5;0;SA:35;1;0;0;0;0;0;0;0;104;0;0;0;0;0;1;0;0;0;0;0;0;# 083 - Bistro Fork
84;84;-1;-1;13300;11;0;6;0;SA:35;1;0;0;0;0;0;0;0;105;0;0;0;0;0;1;0;0;0;0;0;0;# 084 - Gastro Fork
85;85;-1;-1;200;12;0;0;0;0;1;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;# 085 - Pinwheel
86;86;-1;-1;500;12;0;0;0;0;1;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;# 086 - Rising Sun
87;87;-1;-1;3000;12;0;0;0;0;1;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;# 087 - Wing Edge
88;-1;0;-1;130;13;3;20;1;SA:46;0;1;0;0;0;0;0;0;107;1;1;1;0;0;1;1;1;1;1;1;0;# 088 - Wrist
89;-1;1;-1;200;13;3;22;2;SA:19, AA:29;0;1;0;0;0;0;0;0;108;1;1;1;0;0;1;1;1;1;1;1;0;# 089 - Leather Wrist
90;-1;2;-1;250;13;3;24;3;SA:23, SA:49;0;1;0;0;0;0;0;0;109;1;1;1;0;0;1;1;1;1;1;1;0;# 090 - Glass Armlet
91;-1;3;-1;330;13;14;26;4;SA:25;0;1;0;0;0;0;0;0;110;1;1;1;0;0;1;1;1;1;1;1;0;# 091 - Bone Wrist
92;-1;4;-1;500;13;7;28;5;SA:14;0;1;0;0;0;0;0;0;111;1;1;1;0;0;1;1;1;1;1;1;0;# 092 - Mythril Armlet
93;-1;5;-1;1000;13;2;32;6;SA:58, AA:14;0;1;0;0;0;0;0;0;112;0;1;1;0;0;1;1;0;0;0;0;0;# 093 - Magic Armlet
94;-1;6;-1;1200;13;2;33;7;SA:61, SA:25;0;1;0;0;0;0;0;0;113;1;1;1;0;0;1;1;1;1;1;1;0;# 094 - Chimera Armlet
95;-1;7;-1;2000;13;7;34;8;SA:19, SA:43;0;1;0;0;0;0;0;0;114;1;1;1;0;0;1;1;1;1;1;1;0;# 095 - Egoist’s Armlet
96;-1;8;-1;3000;13;3;29;9;SA:62, SA:16, AA:45;0;1;0;0;0;0;0;0;115;1;1;1;0;0;1;1;1;1;1;1;0;# 096 - N-Kai Armlet
97;-1;9;-1;3400;13;2;30;10;SA:40, SA:35;0;1;0;0;0;0;0;0;116;1;1;1;0;0;1;1;1;1;1;1;0;# 097 - Jade Armlet
98;-1;10;-1;50000;13;2;39;11;SA:22;0;1;0;0;0;0;0;0;117;1;0;0;0;0;0;0;1;1;1;1;0;# 098 - Thief Gloves
99;-1;11;-1;4800;13;7;38;12;SA:53, AA:117;0;1;0;0;0;0;0;0;118;1;1;1;0;1;1;1;1;1;1;1;0;# 099 - Dragon Wrist
100;-1;12;-1;5100;13;1;42;13;SA:9;0;1;0;0;0;0;0;0;119;1;1;1;0;0;1;1;1;1;1;1;0;# 100 - Power Wrist
101;-1;13;-1;8000;13;3;43;14;SA:25, SA:28;0;1;0;0;0;0;0;0;120;1;1;1;0;0;1;1;1;1;1;1;0;# 101 - Bracer
102;-1;14;-1;480;14;9;21;15;SA:49;0;1;0;0;0;0;0;0;121;0;0;0;1;1;0;0;0;0;0;0;1;# 102 - Bronze Gloves
103;-1;15;-1;720;14;8;23;16;SA:16;0;1;0;0;0;0;0;0;122;0;0;0;1;1;0;0;0;0;0;0;1;# 103 - Silver Gloves
104;-1;16;-1;980;14;8;25;17;SA:20, SA:14;0;1;0;0;0;0;0;0;123;0;0;0;1;1;0;0;0;0;0;0;1;# 104 - Mythril Gloves
105;-1;17;-1;1200;14;11;27;18;SA:18, SA:25;0;1;0;0;0;0;0;0;124;0;0;0;1;1;0;0;0;0;0;0;1;# 105 - Thunder Gloves
106;-1;18;-1;2000;14;8;31;19;SA:44, SA:53;0;1;0;0;0;0;0;0;125;0;0;0;1;1;0;0;0;0;0;0;1;# 106 - Diamond Gloves
107;-1;19;-1;2800;14;2;41;20;SA:1, SA:36;0;1;0;0;0;0;0;0;126;0;0;0;1;1;0;0;0;0;0;0;1;# 107 - Venetia Shield
108;-1;20;-1;6000;14;2;40;21;SA:6;0;1;0;0;0;0;0;0;127;0;0;0;1;1;0;0;0;0;0;0;1;# 108 - Defense Gloves
109;-1;21;-1;2;14;2;36;22;SA:35;0;1;0;0;0;0;0;0;128;0;0;0;1;1;0;0;0;0;0;0;1;# 109 - Genji Gloves
110;-1;22;-1;7000;14;2;35;23;AA:148;0;1;0;0;0;0;0;0;129;0;0;0;1;0;0;0;0;0;0;0;1;# 110 - Aegis Gloves
111;-1;23;-1;8800;14;2;37;24;SA:37;0;1;0;0;0;0;0;0;130;0;0;0;1;1;0;0;0;0;0;0;1;# 111 - Gauntlets
112;-1;24;-1;150;15;8;51;25;AA:25;0;0;1;0;0;0;0;0;131;1;1;1;0;0;1;1;1;1;1;1;0;# 112 - Leather Hat
113;-1;25;-1;1500;15;8;0;26;0;0;0;1;0;0;0;0;0;132;1;1;1;1;1;1;1;1;1;1;1;1;# 113 - Straw Hat
114;-1;26;-1;200;15;8;53;27;SA:50, SA:25;0;0;1;0;0;0;0;0;133;1;1;1;0;0;1;1;0;1;1;1;0;# 114 - Feather Hat
115;-1;27;-1;260;15;8;55;28;AA:12;0;0;1;0;0;0;0;0;134;1;1;1;0;0;1;1;0;1;1;1;0;# 115 - Steepled Hat
116;-1;28;-1;330;15;2;52;29;SA:16;0;0;1;0;0;0;0;0;135;1;1;1;0;0;1;1;1;1;1;1;0;# 116 - Headgear
117;-1;29;-1;400;15;8;57;30;AA:32;0;0;1;0;0;0;0;0;136;1;1;1;0;0;1;1;0;1;1;1;0;# 117 - Magus Hat
118;-1;30;-1;500;29;1;59;31;SA:20, SA:48;0;0;1;0;0;0;0;0;137;1;1;1;0;0;1;1;1;1;1;1;0;# 118 - Bandana
119;-1;31;-1;600;15;12;61;32;SA:51, AA:26;0;0;1;0;0;0;0;0;138;0;1;1;0;0;1;1;0;0;0;0;0;# 119 - Mage’s Hat
120;-1;32;-1;800;29;4;64;33;SA:58, AA:17, AA:20;0;0;1;0;0;0;0;0;139;0;0;1;0;1;1;1;0;1;1;1;0;# 120 - Lamia’s Tiara
121;-1;33;-1;1000;15;8;63;34;SA:36, SA:50, SA:16;0;0;1;0;0;0;0;0;140;1;1;1;0;0;1;1;1;1;1;1;0;# 121 - Ritual Hat
122;-1;34;-1;1200;29;12;65;35;SA:26, SA:25;0;0;1;0;0;0;0;0;141;1;1;1;0;0;1;1;1;1;1;1;0;# 122 - Twist Headband
123;-1;35;-1;1500;29;14;66;36;SA:6, SA:49;0;0;1;0;0;0;0;0;142;1;1;1;0;0;1;1;1;1;1;1;0;# 123 - Mantra Band
124;-1;36;-1;1800;15;8;68;37;SA:35, SA:53;0;0;1;0;0;0;0;0;143;1;1;1;0;0;1;1;1;1;1;1;0;# 124 - Dark Hat
125;-1;37;-1;2180;15;4;69;38;SA:44, SA:58;0;0;1;0;0;0;0;0;144;1;1;1;0;0;1;1;1;1;1;1;0;# 125 - Green Beret
126;-1;38;-1;2550;15;7;72;39;SA:9, SA:57, AA:43;0;0;1;0;0;0;0;0;145;1;1;1;0;0;1;1;0;1;1;1;0;# 126 - Black Hood
127;-1;39;-1;3000;15;1;71;40;SA:12, SA:37;0;0;1;0;0;0;0;0;146;1;1;1;0;0;1;1;1;1;1;1;0;# 127 - Red Hat
128;-1;40;-1;3700;29;3;74;41;SA:3, SA:51;0;0;1;0;0;0;0;0;147;1;1;1;0;0;1;1;1;1;1;1;0;# 128 - Golden Hairpin
129;-1;41;-1;4400;29;2;76;42;SA:20, SA:54;0;0;1;0;0;0;0;0;148;1;1;1;0;0;1;1;1;1;1;1;0;# 129 - Coronet
130;-1;42;-1;5200;15;2;78;43;SA:39, SA:19;0;0;1;0;0;0;0;0;149;1;1;1;0;0;0;1;1;1;1;1;0;# 130 - Flash Hat
131;-1;43;-1;6100;15;8;75;44;SA:6, SA:26;0;0;1;0;0;0;0;0;150;1;1;1;0;0;1;1;1;1;1;1;0;# 131 - Adaman Hat
132;-1;44;-1;7100;15;8;79;45;SA:11, AA:107, SA:61;0;0;1;0;0;0;0;0;151;1;0;0;0;0;0;0;0;1;1;1;0;# 132 - Thief Hat
133;-1;45;-1;8300;15;2;80;46;SA:48, SA:40;0;0;1;0;0;0;0;0;152;0;1;1;0;0;1;1;0;0;0;0;0;# 133 - Holy Miter
134;-1;46;-1;12000;15;9;83;47;SA:29, SA:57;0;0;1;0;0;0;0;0;153;1;1;1;0;0;1;1;1;1;1;1;0;# 134 - Golden Skullcap
135;-1;47;-1;13000;29;10;84;48;SA:53, SA:58;0;0;1;0;0;0;0;0;154;1;1;1;0;0;1;1;1;1;1;1;0;# 135 - Circlet
136;-1;48;-1;250;16;8;54;49;AA:142;0;0;1;0;0;0;0;0;155;0;0;0;1;1;0;0;0;0;0;0;1;# 136 - Rubber Helm
137;-1;49;-1;330;16;9;56;50;SA:14;0;0;1;0;0;0;0;0;156;0;0;0;1;1;0;0;0;0;0;0;1;# 137 - Bronze Helm
138;-1;50;-1;450;16;8;58;51;SA:50, SA:43;0;0;1;0;0;0;0;0;157;0;0;0;1;1;0;0;0;0;0;0;1;# 138 - Iron Helm
139;-1;51;-1;600;16;8;60;52;SA:41, SA:17;0;0;1;0;0;0;0;0;158;0;0;0;1;1;0;0;0;0;0;0;1;# 139 - Barbut
140;-1;52;-1;1000;16;8;62;53;SA:48, SA:49;0;0;1;0;0;0;0;0;159;0;0;0;1;1;0;0;0;0;0;0;1;# 140 - Mythril Helm
141;-1;53;-1;1800;16;1;67;54;AA:146, AA:118, SA:58;0;0;1;0;0;0;0;0;160;0;0;0;1;1;0;0;0;0;0;0;1;# 141 - Gold Helm
142;-1;54;-1;2200;16;8;70;55;SA:12, SA:18;0;0;1;0;0;0;0;0;161;0;0;0;1;1;0;0;0;0;0;0;1;# 142 - Cross Helm
143;-1;55;-1;3000;16;12;73;56;SA:9, SA:48;0;0;1;0;0;0;0;0;162;0;0;0;1;1;0;0;0;0;0;0;1;# 143 - Diamond Helm
144;-1;56;-1;4600;16;8;77;57;SA:52, SA:15;0;0;1;0;0;0;0;0;163;0;0;0;1;1;0;0;0;0;0;0;1;# 144 - Platinum Helm
145;-1;57;-1;7120;16;8;82;58;SA:39;0;0;1;0;0;0;0;0;164;0;0;0;1;1;0;0;0;0;0;0;1;# 145 - Kaiser Helm
146;-1;58;-1;2;16;8;81;59;SA:6;0;0;1;0;0;0;0;0;165;0;0;0;1;1;0;0;0;0;0;0;1;# 146 - Genji Helmet
147;-1;59;-1;14000;16;3;85;60;SA:35;0;0;1;0;0;0;0;0;166;0;0;0;1;1;0;0;0;0;0;0;1;# 147 - Grand Helm
148;-1;60;-1;19000;18;8;0;61;0;0;0;0;1;0;0;0;0;167;1;1;1;1;1;1;1;1;1;1;1;1;# 148 - Aloha T-shirt
149;-1;61;-1;270;18;0;102;62;SA:38;0;0;0;1;0;0;0;0;168;1;1;1;0;0;1;1;1;1;1;1;0;# 149 - Leather Shirt
150;-1;62;-1;400;18;8;103;63;AA:1, AA:33;0;0;0;1;0;0;0;0;169;1;1;1;0;0;1;1;0;1;1;1;0;# 150 - Silk Shirt
151;-1;63;-1;530;18;0;104;64;AA:125;0;0;0;1;0;0;0;0;170;1;0;0;0;0;0;0;1;1;1;1;0;# 151 - Leather Plate
152;-1;64;-1;670;18;9;105;65;SA:53;0;0;0;1;0;0;0;0;171;1;1;1;0;0;1;1;1;1;1;1;0;# 152 - Bronze Vest
153;-1;65;-1;810;18;8;107;66;SA:18;0;0;0;1;0;0;0;0;172;1;0;0;0;0;0;0;1;1;1;1;0;# 153 - Chain Plate
154;-1;66;-1;1180;18;8;110;67;SA:56;0;0;0;1;0;0;0;0;173;1;1;1;0;0;1;1;1;1;1;1;0;# 154 - Mythril Vest
155;-1;67;-1;1600;18;8;112;68;SA:15, SA:13;0;0;0;1;0;0;0;0;174;1;1;1;0;0;1;1;1;1;1;1;0;# 155 - Adaman Vest
156;-1;68;-1;1850;18;6;114;69;SA:48, SA:7;0;0;0;1;0;0;0;0;175;0;1;1;0;0;1;1;0;0;0;0;0;# 156 - Magician Cloak
157;-1;69;-1;2900;18;8;117;70;SA:57, SA:49, SA:61;0;0;0;1;0;0;0;0;176;1;1;1;0;0;1;1;1;1;1;1;0;# 157 - Survival Vest
